Timestamp,HR,BR,Temp,Posture,Activity,Acceleration,Battery,BRAmplitude,ECGAmplitude,ECGNoise,XMin,XPeak,YMin,YPeak,ZMin,ZPeak
25/06/2018 14:06:20.443,77,14.0,-3276.8,-18,0.01,0.03,3.742,29.000,0.002600,0.000060,-0.98,-0.95,0.31,0.38,-0.03,0.04
25/06/2018 14:06:21.443,77,14.0,-3276.8,-19,0.01,0.03,3.742,25.000,0.002600,0.000060,-0.98,-0.96,0.31,0.37,-0.02,0.02
25/06/2018 14:06:22.443,77,14.1,-3276.8,-19,0.01,0.04,3.742,24.000,0.002540,0.000060,-0.98,-0.95,0.30,0.38,-0.02,0.04
25/06/2018 14:06:23.443,77,14.1,-3276.8,-19,0.01,0.02,3.742,24.000,0.002540,0.000060,-0.98,-0.93,0.31,0.38,-0.01,0.03
25/06/2018 14:06:24.443,77,13.9,-3276.8,-19,0.01,0.03,3.742,21.000,0.002520,0.000060,-1.00,-0.95,0.31,0.38,-0.01,0.03
25/06/2018 14:06:25.443,76,13.9,-3276.8,-19,0.01,0.02,3.742,22.000,0.002520,0.000060,-0.97,-0.95,0.31,0.37,-0.02,0.02
25/06/2018 14:06:26.443,76,14.0,-3276.8,19,0.01,0.03,3.742,30.000,0.002540,0.000060,-1.00,-0.95,0.31,0.38,-0.03,0.03
25/06/2018 14:06:27.443,76,14.0,-3276.8,18,0.02,0.03,3.742,31.000,0.002540,0.000060,-1.00,-0.95,0.30,0.38,-0.03,0.01
25/06/2018 14:06:28.443,76,14.1,-3276.8,18,0.01,0.04,3.742,29.000,0.002700,0.000060,-0.98,-0.95,0.30,0.37,-0.06,0.00
25/06/2018 14:06:29.443,75,14.1,-3276.8,19,0.01,0.02,3.742,28.000,0.002700,0.000060,-0.98,-0.95,0.30,0.37,-0.04,0.00
25/06/2018 14:06:30.443,73,14.2,-3276.8,19,0.01,0.04,3.742,27.000,0.002780,0.000060,-0.97,-0.96,0.30,0.37,-0.07,0.00
25/06/2018 14:06:31.443,74,14.2,-3276.8,19,0.03,0.04,3.742,27.000,0.002780,0.000060,-1.00,-0.95,0.30,0.38,-0.06,0.01
25/06/2018 14:06:32.443,75,14.2,-3276.8,19,0.02,0.09,3.742,31.000,0.002720,0.000060,-1.00,-0.95,0.31,0.43,-0.02,0.06
25/06/2018 14:06:33.443,75,14.2,-3276.8,-20,0.02,0.04,3.742,29.000,0.002720,0.000060,-0.98,-0.95,0.33,0.40,-0.02,0.03
25/06/2018 14:06:34.443,77,14.6,-3276.8,19,0.02,0.14,3.742,27.000,0.002760,0.000060,-0.98,-0.93,0.31,0.57,-0.03,0.18
25/06/2018 14:06:35.443,78,14.6,-3276.8,19,0.03,0.07,3.742,26.000,0.002760,0.000060,-0.98,-0.95,0.30,0.37,-0.07,0.00
25/06/2018 14:06:36.443,79,14.6,-3276.8,18,0.02,0.04,3.742,26.000,0.002840,0.000060,-0.98,-0.95,0.28,0.36,-0.08,0.00
25/06/2018 14:06:37.443,79,14.6,-3276.8,18,0.02,0.06,3.742,25.000,0.002840,0.000060,-0.97,-0.95,0.27,0.37,-0.09,0.00
25/06/2018 14:06:38.443,77,15.0,-3276.8,18,0.01,0.03,3.742,24.000,0.002880,0.000060,-0.98,-0.95,0.28,0.36,-0.08,-0.01
25/06/2018 14:06:39.443,77,15.0,-3276.8,18,0.01,0.04,3.742,23.000,0.002880,0.000060,-0.97,-0.95,0.28,0.36,-0.10,-0.01
25/06/2018 14:06:40.443,77,15.6,-3276.8,18,0.01,0.02,3.742,22.000,0.002820,0.000040,-0.98,-0.95,0.28,0.36,-0.08,-0.02
25/06/2018 14:06:41.443,76,15.6,-3276.8,18,0.01,0.03,3.742,22.000,0.002820,0.000040,-1.00,-0.95,0.30,0.36,-0.09,-0.02
25/06/2018 14:06:42.443,75,15.8,-3276.8,18,0.01,0.04,3.742,22.000,0.002780,0.000040,-0.97,-0.95,0.30,0.37,-0.09,-0.03
25/06/2018 14:06:43.443,76,15.8,-3276.8,18,0.01,0.04,3.742,23.000,0.002780,0.000060,-0.97,-0.95,0.31,0.36,-0.09,-0.01
25/06/2018 14:06:44.443,76,16.3,-3276.8,18,0.01,0.04,3.742,22.000,0.002840,0.000060,-0.98,-0.95,0.30,0.37,-0.10,-0.02
25/06/2018 14:06:45.443,75,16.3,-3276.8,18,0.02,0.03,3.742,22.000,0.002840,0.000060,-0.98,-0.96,0.30,0.36,-0.10,-0.03
25/06/2018 14:06:46.443,75,16.5,-3276.8,19,0.02,0.04,3.742,22.000,0.002840,0.000060,-0.98,-0.95,0.31,0.38,-0.09,-0.01
25/06/2018 14:06:47.443,76,16.5,-3276.8,19,0.01,0.04,3.742,22.000,0.002840,0.000060,-0.98,-0.95,0.30,0.38,-0.07,0.00
25/06/2018 14:06:48.443,76,16.6,-3276.8,19,0.03,0.06,3.742,22.000,0.002820,0.000060,-0.98,-0.96,0.28,0.38,-0.08,0.01
25/06/2018 14:06:49.443,77,16.6,-3276.8,19,0.04,0.10,3.742,20.000,0.002820,0.000080,-0.98,-0.93,0.31,0.42,-0.03,0.07
25/06/2018 14:06:50.443,78,17.1,-3276.8,20,0.02,0.04,3.742,22.000,0.002840,0.000060,-0.97,-0.95,0.33,0.40,-0.01,0.04
25/06/2018 14:06:51.443,77,17.1,-3276.8,20,0.01,0.03,3.742,24.000,0.002840,0.000060,-0.98,-0.95,0.33,0.40,-0.02,0.03
25/06/2018 14:06:52.443,77,17.2,-3276.8,20,0.01,0.03,3.742,24.000,0.002780,0.000060,-0.97,-0.93,0.34,0.40,-0.03,0.02
25/06/2018 14:06:53.443,77,17.2,-3276.8,20,0.02,0.12,3.742,28.000,0.002780,0.000080,-0.98,-0.93,0.32,0.40,-0.19,0.03
25/06/2018 14:06:54.443,77,17.2,-3276.8,20,0.02,0.04,3.742,27.000,0.002760,0.000060,-0.97,-0.93,0.33,0.40,-0.06,0.02
25/06/2018 14:06:55.443,76,17.2,-3276.8,20,0.01,0.04,3.742,25.000,0.002760,0.000060,-0.98,-0.95,0.32,0.39,-0.07,-0.01
25/06/2018 14:06:56.443,76,17.3,-3276.8,20,0.01,0.12,3.742,24.000,0.002780,0.000080,-0.98,-0.78,0.33,0.39,-0.06,0.00
25/06/2018 14:06:57.443,75,17.3,-3276.8,20,0.01,0.12,3.742,24.000,0.002780,0.000060,-1.15,-0.93,0.34,0.39,-0.07,0.00
25/06/2018 14:06:58.443,75,17.4,-3276.8,20,0.02,0.04,3.742,22.000,0.002780,0.000060,-0.97,-0.93,0.32,0.40,-0.08,-0.01
25/06/2018 14:06:59.443,74,17.4,-3276.8,20,0.01,0.03,3.742,22.000,0.002780,0.000060,-0.98,-0.95,0.32,0.39,-0.08,-0.01
25/06/2018 14:07:00.443,75,17.4,-3276.8,20,0.03,0.04,3.742,20.000,0.002780,0.000060,-0.98,-0.93,0.31,0.39,-0.06,0.02
25/06/2018 14:07:01.443,75,17.4,-3276.8,20,0.02,0.10,3.742,21.000,0.002780,0.000060,-1.00,-0.95,0.32,0.42,-0.04,0.08
25/06/2018 14:07:02.443,76,17.5,-3276.8,20,0.02,0.03,3.742,20.000,0.002860,0.000060,-0.97,-0.92,0.34,0.40,-0.01,0.02
25/06/2018 14:07:03.443,76,17.5,-3276.8,20,0.02,0.04,3.742,19.000,0.002860,0.000080,-0.98,-0.93,0.32,0.43,-0.04,0.02
25/06/2018 14:07:04.443,77,17.8,-3276.8,19,0.02,0.04,3.742,18.000,0.002900,0.000060,-0.97,-0.93,0.30,0.39,-0.03,0.01
25/06/2018 14:07:05.443,77,17.8,-3276.8,19,0.01,0.12,3.742,18.000,0.002900,0.000060,-1.00,-0.78,0.28,0.38,-0.06,0.02
25/06/2018 14:07:06.443,77,18.4,-3276.8,19,0.01,0.04,3.742,20.000,0.002900,0.000060,-0.97,-0.95,0.30,0.38,-0.06,0.00
25/06/2018 14:07:07.443,76,18.4,-3276.8,19,0.01,0.04,3.742,20.000,0.002900,0.000080,-0.98,-0.95,0.30,0.39,-0.08,0.00
25/06/2018 14:07:08.443,76,18.7,-3276.8,19,0.01,0.04,3.742,19.000,0.002860,0.000080,-0.98,-0.95,0.28,0.38,-0.08,0.00
25/06/2018 14:07:09.443,76,18.7,-3276.8,19,0.01,0.03,3.742,17.000,0.002860,0.000060,-0.98,-0.95,0.31,0.38,-0.06,0.00
25/06/2018 14:07:10.443,76,18.9,-3276.8,19,0.01,0.03,3.742,16.000,0.002780,0.000060,-0.97,-0.95,0.31,0.38,-0.07,-0.01
25/06/2018 14:07:11.443,76,18.9,-3276.8,19,0.01,0.12,3.742,15.000,0.002780,0.000060,-1.15,-0.95,0.31,0.39,-0.07,-0.01
25/06/2018 14:07:12.443,75,19.4,-3276.8,19,0.01,0.03,3.742,15.000,0.002760,0.000060,-0.98,-0.93,0.32,0.38,-0.08,-0.01
25/06/2018 14:07:13.443,74,19.4,-3276.8,19,0.01,0.04,3.742,16.000,0.002760,0.000060,-0.97,-0.93,0.32,0.39,-0.10,-0.01
25/06/2018 14:07:14.443,74,19.6,-3276.8,19,0.01,0.06,3.742,18.000,0.002740,0.000060,-0.98,-0.91,0.30,0.40,-0.08,-0.01
25/06/2018 14:07:15.443,75,19.6,-3276.8,19,0.01,0.04,3.742,22.000,0.002740,0.000060,-0.98,-0.95,0.31,0.39,-0.07,0.00
25/06/2018 14:07:16.443,77,19.7,-3276.8,19,0.01,0.04,3.742,21.000,0.002880,0.000060,-0.98,-0.95,0.30,0.38,-0.07,0.00
25/06/2018 14:07:17.443,77,19.7,-3276.8,19,0.01,0.06,3.742,23.000,0.002880,0.000060,-0.97,-0.95,0.32,0.39,-0.09,-0.02
25/06/2018 14:07:18.443,77,19.8,-3276.8,19,0.01,0.03,3.742,22.000,0.002940,0.000080,-0.97,-0.95,0.32,0.39,-0.07,-0.01
25/06/2018 14:07:19.443,77,19.8,-3276.8,19,0.01,0.03,3.742,25.000,0.002940,0.000080,-0.97,-0.95,0.31,0.38,-0.07,0.00
25/06/2018 14:07:20.443,78,19.9,-3276.8,19,0.01,0.03,3.742,24.000,0.002920,0.000060,-0.97,-0.95,0.31,0.38,-0.08,-0.01
25/06/2018 14:07:21.443,77,19.9,-3276.8,19,0.01,0.03,3.742,25.000,0.002920,0.000060,-0.97,-0.95,0.31,0.39,-0.08,-0.01
25/06/2018 14:07:22.443,76,20.0,-3276.8,19,0.01,0.04,3.742,24.000,0.002840,0.000060,-0.98,-0.95,0.32,0.40,-0.08,-0.01
25/06/2018 14:07:23.443,76,20.0,-3276.8,19,0.01,0.03,3.742,23.000,0.002840,0.000060,-0.98,-0.95,0.31,0.39,-0.08,-0.01
25/06/2018 14:07:24.443,76,19.8,-3276.8,19,0.03,0.08,3.742,26.000,0.002900,0.000080,-0.98,-0.95,0.32,0.40,-0.04,0.06
25/06/2018 14:07:25.443,77,19.8,-3276.8,-20,0.04,0.08,3.742,24.000,0.002900,0.000080,-0.97,-0.93,0.32,0.42,0.00,0.08
25/06/2018 14:07:26.443,78,19.4,-3276.8,-19,0.01,0.04,3.742,25.000,0.002900,0.000080,-0.98,-0.95,0.31,0.39,-0.01,0.04
25/06/2018 14:07:27.443,78,19.4,-3276.8,-19,0.01,0.06,3.742,24.000,0.002900,0.000080,-0.98,-0.95,0.33,0.42,-0.02,0.03
25/06/2018 14:07:28.443,78,18.9,-3276.8,-20,0.01,0.08,3.742,23.000,0.002820,0.000060,-0.97,-0.93,0.20,0.40,-0.02,0.04
25/06/2018 14:07:29.443,78,18.9,-3276.8,-20,0.01,0.04,3.742,22.000,0.002820,0.000060,-0.97,-0.95,0.30,0.39,-0.02,0.02
25/06/2018 14:07:30.443,77,18.5,-3276.8,-20,0.01,0.04,3.742,21.000,0.002720,0.000060,-0.98,-0.93,0.33,0.42,-0.02,0.02
25/06/2018 14:07:31.443,77,18.5,-3276.8,19,0.02,0.04,3.742,24.000,0.002720,0.000060,-0.98,-0.95,0.31,0.39,-0.03,0.03
25/06/2018 14:07:32.443,77,18.2,-3276.8,19,0.02,0.12,3.742,22.000,0.002680,0.000060,-1.15,-0.95,0.30,0.38,-0.06,0.00
25/06/2018 14:07:33.443,77,18.2,-3276.8,19,0.01,0.04,3.742,24.000,0.002680,0.000080,-0.97,-0.95,0.31,0.38,-0.07,0.01
25/06/2018 14:07:34.443,77,17.9,-3276.8,19,0.01,0.03,3.742,26.000,0.002860,0.000060,-0.98,-0.96,0.30,0.37,-0.06,0.00
25/06/2018 14:07:35.443,77,17.9,-3276.8,19,0.01,0.04,3.742,23.000,0.002860,0.000060,-0.98,-0.96,0.31,0.39,-0.07,0.00
25/06/2018 14:07:36.443,75,17.9,-3276.8,19,0.01,0.03,3.742,22.000,0.002940,0.000060,-0.98,-0.95,0.32,0.38,-0.07,-0.01
25/06/2018 14:07:37.443,74,17.9,-3276.8,19,0.02,0.08,3.742,23.000,0.002940,0.000080,-1.00,-0.95,0.30,0.40,-0.06,0.06
25/06/2018 14:07:38.443,75,17.6,-3276.8,19,0.03,0.07,3.742,23.000,0.002920,0.000080,-0.98,-0.93,0.31,0.38,0.00,0.06
25/06/2018 14:07:39.443,76,17.6,-3276.8,-19,0.02,0.08,3.742,30.000,0.002920,0.000080,-1.00,-0.93,0.20,0.39,-0.02,0.06
25/06/2018 14:07:40.443,77,17.4,-3276.8,19,0.02,0.06,3.742,33.000,0.002880,0.000080,-0.98,-0.95,0.28,0.39,-0.06,0.02
25/06/2018 14:07:41.443,78,17.4,-3276.8,19,0.01,0.03,3.742,31.000,0.002880,0.000080,-0.97,-0.95,0.30,0.38,-0.03,0.02
25/06/2018 14:07:42.443,79,17.4,-3276.8,19,0.01,0.03,3.742,28.000,0.002860,0.000060,-0.98,-0.95,0.31,0.37,-0.06,0.00
25/06/2018 14:07:43.443,78,17.4,-3276.8,19,0.01,0.03,3.742,27.000,0.002860,0.000060,-0.97,-0.95,0.31,0.38,-0.07,0.00
25/06/2018 14:07:44.443,77,17.2,-3276.8,19,0.01,0.03,3.742,26.000,0.002860,0.000060,-0.98,-0.95,0.31,0.38,-0.07,0.00
25/06/2018 14:07:45.443,77,17.2,-3276.8,19,0.01,0.03,3.742,26.000,0.002860,0.000060,-0.97,-0.92,0.31,0.38,-0.06,0.00
25/06/2018 14:07:46.443,77,17.3,-3276.8,19,0.01,0.03,3.742,23.000,0.002780,0.000060,-0.98,-0.95,0.31,0.37,-0.07,0.00
25/06/2018 14:07:47.443,76,17.3,-3276.8,19,0.01,0.04,3.742,21.000,0.002780,0.000060,-0.98,-0.93,0.31,0.37,-0.09,0.00
25/06/2018 14:07:48.443,76,17.3,-3276.8,19,0.01,0.02,3.742,21.000,0.002840,0.000060,-0.98,-0.95,0.31,0.37,-0.07,-0.01
25/06/2018 14:07:49.443,76,17.3,-3276.8,19,0.01,0.04,3.742,20.000,0.002840,0.000060,-0.98,-0.95,0.32,0.39,-0.08,-0.01
25/06/2018 14:07:50.443,75,17.4,-3276.8,19,0.01,0.03,3.742,19.000,0.002820,0.000060,-0.98,-0.95,0.30,0.38,-0.08,-0.02
25/06/2018 14:07:51.443,74,17.4,-3276.8,19,0.01,0.03,3.742,18.000,0.002820,0.000040,-0.97,-0.95,0.32,0.38,-0.07,-0.01
25/06/2018 14:07:52.443,74,17.2,-3276.8,19,0.01,0.04,3.742,20.000,0.002880,0.000040,-0.98,-0.95,0.28,0.37,-0.07,-0.01
25/06/2018 14:07:53.443,75,17.2,-3276.8,19,0.01,0.04,3.742,19.000,0.002880,0.000040,-0.97,-0.95,0.31,0.39,-0.08,-0.02
25/06/2018 14:07:54.443,75,17.2,-3276.8,19,0.01,0.04,3.742,19.000,0.002920,0.000040,-0.97,-0.95,0.31,0.39,-0.09,-0.03
25/06/2018 14:07:55.443,75,17.2,-3276.8,19,0.01,0.03,3.742,19.000,0.002920,0.000040,-0.97,-0.95,0.31,0.37,-0.08,-0.01
25/06/2018 14:07:56.443,76,17.0,-3276.8,19,0.01,0.03,3.742,20.000,0.002920,0.000060,-0.97,-0.95,0.31,0.37,-0.08,-0.01
25/06/2018 14:07:57.443,76,17.0,-3276.8,19,0.01,0.10,3.742,19.000,0.002920,0.000060,-1.15,-0.95,0.31,0.39,-0.08,-0.01
25/06/2018 14:07:58.443,76,17.1,-3276.8,19,0.01,0.04,3.742,20.000,0.002860,0.000060,-0.98,-0.95,0.31,0.38,-0.09,-0.03
25/06/2018 14:07:59.443,75,17.1,-3276.8,19,0.01,0.04,3.742,19.000,0.002860,0.000060,-0.98,-0.96,0.32,0.38,-0.10,-0.03
25/06/2018 14:08:00.443,76,16.9,-3276.8,19,0.01,0.10,3.742,20.000,0.002840,0.000060,-1.15,-0.95,0.31,0.38,-0.08,-0.01
25/06/2018 14:08:01.443,76,16.9,-3276.8,19,0.01,0.03,3.742,19.000,0.002840,0.000040,-0.97,-0.95,0.31,0.38,-0.09,-0.01
25/06/2018 14:08:02.443,75,16.7,-3276.8,19,0.01,0.03,3.742,19.000,0.002820,0.000040,-0.98,-0.95,0.31,0.38,-0.09,-0.02
25/06/2018 14:08:03.443,76,16.7,-3276.8,19,0.01,0.03,3.742,21.000,0.002820,0.000060,-0.97,-0.93,0.30,0.38,-0.09,-0.02
25/06/2018 14:08:04.443,77,16.5,-3276.8,19,0.01,0.03,3.742,21.000,0.002860,0.000060,-0.98,-0.93,0.30,0.37,-0.09,-0.02
25/06/2018 14:08:05.443,76,16.5,-3276.8,19,0.01,0.02,3.742,22.000,0.002860,0.000060,-0.97,-0.95,0.31,0.37,-0.09,-0.02
25/06/2018 14:08:06.443,76,16.4,-3276.8,19,0.01,0.04,3.742,22.000,0.002900,0.000060,-0.97,-0.93,0.31,0.39,-0.10,-0.03
25/06/2018 14:08:07.443,75,16.4,-3276.8,19,0.02,0.12,3.742,22.000,0.002900,0.000060,-0.98,-0.78,0.31,0.39,-0.09,-0.01
25/06/2018 14:08:08.443,75,16.6,-3276.8,19,0.01,0.04,3.742,20.000,0.002800,0.000060,-0.98,-0.95,0.31,0.39,-0.10,0.00
25/06/2018 14:08:09.443,75,16.6,-3276.8,19,0.01,0.04,3.742,19.000,0.002800,0.000060,-0.97,-0.93,0.30,0.37,-0.09,-0.01
25/06/2018 14:08:10.443,75,16.4,-3276.8,19,0.01,0.03,3.742,19.000,0.002760,0.000060,-0.98,-0.95,0.31,0.39,-0.08,-0.02
25/06/2018 14:08:11.443,75,16.4,-3276.8,19,0.01,0.04,3.742,19.000,0.002760,0.000060,-0.98,-0.95,0.31,0.38,-0.08,0.00
25/06/2018 14:08:12.443,75,16.6,-3276.8,19,0.01,0.03,3.742,19.000,0.002760,0.000060,-0.98,-0.93,0.31,0.38,-0.08,-0.01
25/06/2018 14:08:13.443,76,16.6,-3276.8,19,0.01,0.03,3.742,25.000,0.002760,0.000080,-0.98,-0.93,0.30,0.38,-0.08,-0.01
25/06/2018 14:08:14.443,77,16.4,-3276.8,18,0.03,0.12,3.742,35.000,0.002780,0.000080,-1.00,-0.78,0.28,0.37,-0.06,0.01
25/06/2018 14:08:15.443,77,16.4,-3276.8,18,0.01,0.06,3.742,36.000,0.002780,0.000080,-1.00,-0.95,0.28,0.36,-0.03,0.02
25/06/2018 14:08:16.443,76,16.6,-3276.8,18,0.01,0.03,3.742,34.000,0.002880,0.000060,-1.00,-0.96,0.30,0.36,-0.06,0.00
25/06/2018 14:08:17.443,75,16.6,-3276.8,18,0.02,0.03,3.742,37.000,0.002880,0.000060,-0.98,-0.96,0.28,0.36,-0.08,-0.02
25/06/2018 14:08:18.443,75,16.4,-3276.8,18,0.02,0.04,3.742,39.000,0.002860,0.000060,-0.98,-0.93,0.28,0.37,-0.09,-0.01
25/06/2018 14:08:19.443,75,16.4,-3276.8,18,0.01,0.04,3.742,35.000,0.002860,0.000060,-0.98,-0.95,0.30,0.37,-0.10,-0.02
25/06/2018 14:08:20.443,75,16.3,-3276.8,18,0.01,0.04,3.742,34.000,0.002780,0.000060,-0.98,-0.96,0.30,0.38,-0.09,-0.01
25/06/2018 14:08:21.443,75,16.3,-3276.8,19,0.01,0.03,3.742,34.000,0.002780,0.000060,-0.98,-0.95,0.31,0.37,-0.09,-0.02
25/06/2018 14:08:22.443,75,15.9,-3276.8,18,0.01,0.03,3.742,32.000,0.002700,0.000040,-0.98,-0.95,0.30,0.36,-0.10,-0.02
25/06/2018 14:08:23.443,76,15.9,-3276.8,18,0.01,0.03,3.742,29.000,0.002700,0.000040,-0.98,-0.95,0.30,0.37,-0.09,-0.03
25/06/2018 14:08:24.443,76,15.5,-3276.8,18,0.01,0.03,3.742,27.000,0.002760,0.000060,-0.98,-0.96,0.30,0.37,-0.10,-0.04
25/06/2018 14:08:25.443,76,15.5,-3276.8,19,0.01,0.04,3.742,26.000,0.002760,0.000060,-0.97,-0.95,0.31,0.38,-0.10,-0.04
25/06/2018 14:08:26.443,76,14.8,-3276.8,18,0.01,0.03,3.742,24.000,0.002680,0.000060,-0.98,-0.95,0.31,0.37,-0.10,-0.03
25/06/2018 14:08:27.443,76,14.8,-3276.8,19,0.01,0.03,3.742,22.000,0.002680,0.000040,-0.98,-0.95,0.30,0.37,-0.10,-0.03
25/06/2018 14:08:28.443,76,14.3,-3276.8,19,0.01,0.03,3.742,20.000,0.002700,0.000040,-0.98,-0.95,0.30,0.38,-0.10,-0.03
25/06/2018 14:08:29.443,76,14.3,-3276.8,19,0.01,0.03,3.742,22.000,0.002700,0.000060,-0.97,-0.96,0.31,0.37,-0.12,-0.03
25/06/2018 14:08:30.443,77,13.7,-3276.8,18,0.01,0.03,3.742,22.000,0.002840,0.000060,-0.98,-0.95,0.28,0.37,-0.09,-0.03
25/06/2018 14:08:31.443,77,13.7,-3276.8,18,0.01,0.04,3.742,21.000,0.002840,0.000060,-1.00,-0.93,0.30,0.37,-0.13,-0.02
25/06/2018 14:08:32.443,76,13.3,-3276.8,18,0.01,0.03,3.742,25.000,0.002940,0.000060,-0.98,-0.93,0.30,0.37,-0.10,-0.03
25/06/2018 14:08:33.443,77,13.3,-3276.8,18,0.01,0.03,3.742,26.000,0.002940,0.000060,-0.98,-0.95,0.30,0.37,-0.08,-0.01
25/06/2018 14:08:34.443,76,13.1,-3276.8,19,0.01,0.03,3.742,24.000,0.003040,0.000060,-0.97,-0.93,0.30,0.37,-0.09,-0.03
25/06/2018 14:08:35.443,76,13.1,-3276.8,19,0.01,0.03,3.742,24.000,0.003040,0.000060,-0.98,-0.93,0.30,0.38,-0.12,-0.03
25/06/2018 14:08:36.443,77,12.7,-3276.8,19,0.01,0.03,3.742,25.000,0.003140,0.000060,-0.97,-0.93,0.32,0.39,-0.09,-0.02
25/06/2018 14:08:37.443,77,12.7,-3276.8,19,0.01,0.03,3.742,24.000,0.003140,0.000060,-0.97,-0.95,0.31,0.37,-0.10,-0.03
25/06/2018 14:08:38.443,77,12.7,-3276.8,19,0.01,0.03,3.742,23.000,0.003060,0.000060,-0.98,-0.93,0.31,0.37,-0.12,-0.04
25/06/2018 14:08:39.443,77,12.7,-3276.8,19,0.01,0.12,3.742,22.000,0.003060,0.000060,-0.98,-0.78,0.31,0.38,-0.10,-0.03
25/06/2018 14:08:40.443,78,12.9,-3276.8,19,0.01,0.04,3.742,22.000,0.002980,0.000060,-0.98,-0.95,0.31,0.37,-0.13,-0.04
25/06/2018 14:08:41.443,77,12.9,-3276.8,19,0.01,0.04,3.742,22.000,0.002980,0.000060,-0.98,-0.95,0.31,0.38,-0.12,-0.02
25/06/2018 14:08:42.443,78,13.1,-3276.8,19,0.01,0.10,3.742,22.000,0.002880,0.000060,-1.15,-0.93,0.31,0.39,-0.10,-0.02
25/06/2018 14:08:43.443,79,13.1,-3276.8,19,0.01,0.03,3.742,22.000,0.002880,0.000060,-0.97,-0.95,0.30,0.37,-0.10,-0.03
25/06/2018 14:08:44.443,78,13.6,-3276.8,19,0.05,0.09,3.742,22.000,0.002880,0.000060,-0.97,-0.96,0.31,0.39,-0.12,0.03
25/06/2018 14:08:45.443,79,13.6,-3276.8,19,0.05,0.13,3.742,21.000,0.002880,0.000080,-1.00,-0.93,0.28,0.40,-0.02,0.09
25/06/2018 14:08:46.443,80,14.3,-3276.8,19,0.02,0.07,3.742,19.000,0.002880,0.000080,-0.98,-0.96,0.31,0.38,-0.02,0.07
25/06/2018 14:08:47.443,79,14.3,-3276.8,19,0.01,0.03,3.742,19.000,0.002880,0.000060,-0.97,-0.93,0.30,0.38,-0.03,0.02
25/06/2018 14:08:48.443,78,14.7,-3276.8,19,0.01,0.04,3.742,19.000,0.002820,0.000060,-0.97,-0.93,0.31,0.39,-0.04,0.03
25/06/2018 14:08:49.443,78,14.7,-3276.8,19,0.01,0.02,3.742,18.000,0.002820,0.000060,-0.98,-0.93,0.32,0.38,-0.02,0.02
25/06/2018 14:08:50.443,78,15.3,-3276.8,19,0.01,0.02,3.742,18.000,0.002760,0.000080,-0.98,-0.95,0.32,0.38,-0.03,0.02
25/06/2018 14:08:51.443,78,15.3,-3276.8,19,0.02,0.04,3.742,23.000,0.002760,0.000060,-1.00,-0.95,0.28,0.37,-0.03,0.02
25/06/2018 14:08:52.443,78,15.9,-3276.8,19,0.02,0.06,3.742,23.000,0.002800,0.000060,-0.98,-0.95,0.28,0.37,-0.07,0.00
25/06/2018 14:08:53.443,78,15.9,-3276.8,18,0.02,0.06,3.742,25.000,0.002800,0.000060,-1.01,-0.95,0.26,0.36,-0.08,-0.02
25/06/2018 14:08:54.443,77,16.1,-3276.8,18,0.01,0.04,3.742,23.000,0.002880,0.000060,-1.00,-0.95,0.27,0.36,-0.07,-0.01
25/06/2018 14:08:55.443,77,16.1,-3276.8,18,0.01,0.10,3.742,23.000,0.002880,0.000060,-1.15,-0.93,0.28,0.36,-0.08,-0.02
25/06/2018 14:08:56.443,76,16.6,-3276.8,18,0.01,0.03,3.742,23.000,0.002800,0.000060,-0.98,-0.93,0.28,0.36,-0.08,-0.02
25/06/2018 14:08:57.443,76,16.6,-3276.8,18,0.01,0.03,3.742,20.000,0.002800,0.000060,-0.98,-0.95,0.30,0.36,-0.08,-0.01
25/06/2018 14:08:58.443,75,17.0,-3276.8,18,0.01,0.12,3.742,20.000,0.002740,0.000060,-0.97,-0.78,0.28,0.37,-0.09,-0.02
25/06/2018 14:08:59.443,75,17.0,-3276.8,18,0.01,0.03,3.742,19.000,0.002740,0.000060,-1.00,-0.95,0.28,0.37,-0.09,-0.01
25/06/2018 14:09:00.443,75,17.1,-3276.8,18,0.01,0.03,3.742,22.000,0.002680,0.000060,-1.00,-0.93,0.28,0.34,-0.09,-0.01
25/06/2018 14:09:01.443,77,17.1,-3276.8,18,0.02,0.04,3.742,30.000,0.002680,0.000060,-1.00,-0.95,0.27,0.34,-0.06,0.00
25/06/2018 14:09:02.443,78,17.5,-3276.8,18,0.01,0.04,3.742,29.000,0.002740,0.000060,-1.00,-0.96,0.28,0.36,-0.09,-0.01
25/06/2018 14:09:03.443,78,17.5,-3276.8,18,0.01,0.04,3.742,30.000,0.002740,0.000060,-1.00,-0.96,0.28,0.37,-0.09,-0.01
25/06/2018 14:09:04.443,78,17.5,-3276.8,18,0.01,0.03,3.742,29.000,0.002720,0.000060,-0.98,-0.95,0.26,0.34,-0.08,-0.01
25/06/2018 14:09:05.443,79,17.5,-3276.8,18,0.02,0.04,3.742,28.000,0.002720,0.000060,-0.98,-0.96,0.27,0.37,-0.07,0.00
25/06/2018 14:09:06.443,79,17.6,-3276.8,18,0.04,0.07,3.742,27.000,0.002820,0.000060,-1.00,-0.96,0.28,0.37,-0.02,0.04
25/06/2018 14:09:07.443,79,17.6,-3276.8,18,0.03,0.10,3.742,30.000,0.002820,0.000080,-0.98,-0.96,0.31,0.39,-0.19,0.04
